id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
658724782428626357,Cosy 1-bedroom garden flat,87892672,Saara,,Bishopston & Ashley Down,51.4830175,-2.5951529,Entire home/apt,90,1,14,2022-11-20,2.66,1,8,14,
659371133056159164,Student accommodation central bristol,465329309,Vicram,,Lawrence Hill,51.4619069287946,-2.5732335448265076,Entire home/apt,140,28,0,,,2,365,0,
659422875596301815,2-bedroom flat with large kitchen and parking,54102849,Hannah,,Stoke Bishop,51.48101,-2.6334,Entire home/apt,95,1,14,2022-11-27,2.55,1,71,14,
659517775816209949,Comfy double room,466624576,Anthony,,Bishopsworth,51.41811,-2.61307,Private room,50,4,0,,,1,0,0,
660015989163419282,Gorgeous Bright Period Home-Free On Street Parking,26124423,Alice,,Windmill Hill,51.43909,-2.57632,Entire home/apt,121,2,26,2022-12-11,5.17,1,56,26,
660164936485075927,Stunning Harbourside Penthouse with large terrace,82016848,Anthony,,Central,51.44721,-2.59848,Entire home/apt,800,2,0,,,1,83,0,
660623090158526905,Clouds Hill -lovely 2-bedroom apartment in Bristol,466884270,Mint Stays,,St George Central,51.4609766,-2.5396528,Entire home/apt,149,2,5,2022-12-04,1.49,1,356,5,
660740537078090790,"Peaceful studio in Clifton, Bristol",79826129,Olivia,,Clifton Down,51.4627706676846,-2.6106268912553787,Entire home/apt,60,7,1,2022-09-08,0.27,1,110,1,
661394481033412254,Cheerful 2bedroom home with free parking.,217028413,Alatoru,,Horfield,51.4908811,-2.5926197,Private room,220,1,0,,,3,365,0,
661433018927355458,Lovely 1 double bedroom with free parking.,217028413,Alatoru,,Horfield,51.4908811,-2.5926197,Private room,45,1,3,2022-10-08,0.52,3,365,3,
661509621965515749,Spacious bedroom in central Bristol flat,1753958,Duncan,,Cotham,51.46179063410349,-2.6005701809509207,Private room,80,1,33,2022-12-18,5.66,1,362,33,
661996678165194048,Bright and spacious 3 bedroom home,21293526,John,,Brislington West,51.4384,-2.55385,Entire home/apt,150,4,2,2022-10-25,0.52,1,0,2,
662010145400286530,Newly-converted 1-bedroom flat in prime Clifton,48225137,Adam,,Clifton,51.45888,-2.62008,Entire home/apt,120,2,4,2022-08-29,0.73,1,267,4,
662160198539225934,A Bright Peaceful Retreat for you to Rest.,51857381,Jaimie,,Eastville,51.4733701,-2.5472949,Private room,50,2,8,2022-10-30,1.50,2,362,8,
662182734021982846,spacious double room to let mon-fri. Modern 3bed,66375176,Austin,,Lockleaze,51.49327320333133,-2.5743022576721275,Private room,25,30,0,,,1,284,0,
663069319229985329,Garden Flat in Windmill Hill,255960105,Ella,,Windmill Hill,51.43936,-2.59305,Entire home/apt,109,2,11,2022-12-12,2.54,1,97,11,
663193963114338931,Lovely loft overlooking nature,193020762,Augusto,,Hengrove & Whitchurch Park,51.40958,-2.58873,Entire home/apt,38,2,5,2022-07-29,0.87,1,49,5,
663487446602496937,Light bright large double bedroom.,41029357,Elza And Nick,,Southville,51.44301,-2.60403,Private room,70,1,18,2022-12-11,3.12,1,83,18,
663502203761249943,Loft One,441005352,Emma,,Southville,51.44112,-2.60036,Entire home/apt,193,1,3,2022-10-13,0.83,8,311,3,
663641057488500468,End terraced 4 bed and private garden,19404394,Robert,,Windmill Hill,51.43577331982375,-2.597057595849037,Entire home/apt,169,3,2,2022-12-05,0.75,5,365,2,
663761574725102290,Trendy eco house in central Bristol with garden,57800479,Yasmin,,Ashley,51.46857,-2.57837,Entire home/apt,97,2,6,2022-12-04,1.46,1,0,6,
663768305706298403,Lovely double bedroom with ensuite,454643765,Andrew,,Bedminster,51.44054,-2.62052,Private room,75,1,7,2022-11-27,1.20,1,322,7,
663776031549676601,Bright & Spacious Family Townhouse - with Garden,3307675,Juliet,,Brislington East,51.44914,-2.54743,Entire home/apt,159,2,8,2022-11-27,1.50,1,5,8,
663869948452446962,Large central well equipped flat w private garden,1255401,Ana,,Cotham,51.46688,-2.59524,Entire home/apt,112,7,0,,,1,117,0,
664329554369420144,Eastgate Way 3 by Tŷ SA - Sleeps 4,330344434,Tŷ SA,,Eastville,51.47419,-2.5485,Entire home/apt,132,2,4,2022-10-24,0.75,2,351,4,
664507782041161317,"Great 2.5 bedroom home, outdoor space and parking",299010232,Lisa,,Brislington West,51.44453,-2.56372,Entire home/apt,254,4,0,,,2,173,0,
665194855096574527,"Centraly located,perfect for students/group stays",465329309,Vicram,,Lawrence Hill,51.4633384206038,-2.5704390183091164,Entire home/apt,91,30,1,2022-09-11,0.28,2,355,1,
665229067530716278,Osborne House by Prescott Apartments,154152507,Callum,,Clifton Down,51.46484,-2.61419,Entire home/apt,137,15,1,2022-08-31,0.25,7,303,1,
665521223053349384,Sunny room + private bathroom overlooking garden,468097487,Caroline,,Knowle,51.42769,-2.57303,Private room,32,2,14,2022-12-16,2.63,1,200,14,
665597531854157805,Stunning Spacious Bristol Getaway,114170751,Lily,,Redland,51.47095,-2.60612,Entire home/apt,149,2,28,2022-12-18,5.09,1,330,28,
665641662856237810,Loft Two,441005352,Emma,,Bedminster,51.44117,-2.60189,Entire home/apt,193,1,3,2022-10-02,0.78,8,315,3,
665666237090352197,1 Lovely double bedrm with free street parking,217028413,Alatoru,,Horfield,51.4908669,-2.5927888,Private room,45,1,3,2022-07-17,0.52,3,365,3,
665682349747684787,New build 3-bedroom home with free parking on prem,456801963,Samuel,,Avonmouth & Lawrence Weston,51.4913118,-2.6847213,Entire home/apt,140,1,16,2022-12-11,2.79,2,347,16,
666390998732008552,Harbourside Haven,427902415,Katie,,Hotwells & Harbourside,51.44916,-2.61148,Private room,91,1,7,2022-11-27,1.23,1,329,7,
666465272444810373,Stylish Comfortable Bristol Town house.,152416038,Chris,,Redland,51.47588,-2.59751,Entire home/apt,98,3,1,2022-08-13,0.22,1,159,1,
667542560898687204,Charming 2 Bedroom flat with large private terrace,48834812,Alain,,Knowle,51.43539,-2.56977,Entire home/apt,129,2,2,2022-08-29,0.38,1,0,2,
668636684342398729,Beautiful home located on the Downs in Bristol,82621612,Geoff,,Westbury-on-Trym & Henleaze,51.48079,-2.61424,Entire home/apt,550,7,0,,,1,53,0,
668686933880800950,"Pretty, 2 bedroom cottage on quiet road",145380939,Lizzy,,Bedminster,51.43088,-2.62373,Private room,45,1,24,2022-12-04,4.34,2,84,24,
668690642832645960,Cosy 1 Bedroom/Study in Lovely Home,6132819,Alison,,Ashley,51.4709,-2.57656,Private room,45,2,13,2022-11-20,2.60,1,363,13,
668871154880148931,1-bed flat in Montpelier,355782550,Christopher,,Ashley,51.46604,-2.59036,Entire home/apt,80,1,7,2022-11-13,1.81,1,273,7,
668910748763167186,Lovely 1-bedroom garden flat with free parking.,25962080,Sunita,,Redland,51.47221,-2.6127,Entire home/apt,140,2,13,2022-10-30,2.44,1,302,13,
669127663432017539,"Cottagey home, gorgeous space, friendly cat.",299757420,Sophie,,St George Central,51.46293,-2.53614,Entire home/apt,75,3,1,2022-09-05,0.26,1,136,1,
669443486998034711,Your Apartment Mortimer Road,125651447,Your Apartment,,Clifton,51.45612,-2.61605,Entire home/apt,218,1,1,2022-08-14,0.22,67,254,1,
669505380549832668,Cosy apartment in Clifton Village,61813864,Helen,,Clifton,51.45536,-2.61354,Entire home/apt,180,2,3,2022-12-11,3,1,360,3,
669527074028728428,College Mews by MGroupSA,444282598,M-Group Serviced Accommodation,,Hotwells & Harbourside,51.45059,-2.60336,Entire home/apt,178,2,15,2022-12-04,2.87,6,313,15,
669529935575926019,Sunny double room in shared house,86384052,Ashley,,St George Central,51.46291,-2.52622,Private room,32,1,5,2022-09-13,0.95,2,0,5,
669625242413640364,Double room in shared house,86384052,Ashley,,St George Central,51.46388,-2.52784,Private room,36,1,27,2022-12-06,4.97,2,58,27,
669944142219579898,"Charming, Cosy & Central - Parking Available!",13318701,Ben,,Southville,51.44311716178918,-2.6029049883605904,Entire home/apt,98,2,17,2022-12-20,3.23,1,0,17,
670805459971824356,Gorgeous 2 bedroom apartment edge of Cabot Circus,51686051,Michael,,Ashley,51.46066,-2.58748,Entire home/apt,188,14,6,2022-12-12,1.15,17,89,6,
671505580628945689,A lovely two bedroomed duplex room,40467207,Louise,,Southville,51.4442298,-2.612984,Private room,150,1,0,,,2,359,0,
672446951897796485,1 bedroom maisonnette with courtyard and Misr cat,34943171,M-G,,St George Central,51.4633058,-2.5144007,Entire home/apt,100,1,2,2022-11-06,0.57,1,38,2,
672739841601042523,Harbourside - Entire Maisonette - Bristol Marina,21176789,Justine,,Hotwells & Harbourside,51.44763,-2.61356,Entire home/apt,107,1,7,2022-09-24,1.46,2,0,7,
673557997079291549,Exceptional Renovated Period Home in Clifton,470110199,John,,Clifton Down,51.46624,-2.61655,Entire home/apt,324,1,20,2022-12-21,3.97,1,143,20,
674306597544479984,Brand new stunning apartment close to Bristol City,13704406,Jules,,Ashley,51.46662,-2.58973,Private room,65,3,2,2022-11-24,0.87,2,353,2,
674394057373831543,Colourful Three Bedroom Victorian House,77934145,Robin,,Easton,51.46452,-2.56267,Entire home/apt,150,1,13,2022-12-16,6.50,1,4,13,
675072639774340839,Double room in relaxed townhouse,27548903,Rubin,,Clifton Down,51.4673421256316,-2.6094394999999992,Private room,80,2,0,,,1,89,0,
675105773844379276,Ensuite double bedroom - brand new apartment!,13704406,Jules,,Ashley,51.46513,-2.58816,Private room,55,4,1,2022-11-24,0.86,2,359,1,
675174690058583923,New renovated 2 Bed  Grnd Apartment Next to Downs,402463238,Juno,,Redland,51.472488838825186,-2.6124967262148857,Entire home/apt,110,4,3,2022-11-12,1.08,1,81,3,
675356649468854382,Bristol Short Stays - Fishponds,425039657,Fraser,,Frome Vale,51.48253,-2.52132,Entire home/apt,162,2,18,2022-12-22,3.70,7,306,18,
675532924337830703,"Spacious studio flat in Cotham, central Bristol",166552246,Sarah,,Cotham,51.4619729,-2.597377,Entire home/apt,145,1,12,2022-11-26,2.32,1,282,12,
675744633384992933,3 bed house near shops with garden & free parking,11894532,Dido,,Westbury-on-Trym & Henleaze,51.4932,-2.61873,Entire home/apt,150,3,1,2022-10-24,0.45,1,210,1,
677475192168292622,Beautiful garden room & living room. Free parking,428594769,Myrtle,,Stoke Bishop,51.48896,-2.63934,Private room,46,2,1,2022-08-14,0.22,1,83,1,
678174820408881654,"THE SMALL MAHAAL IN CLIFTON, BRISTOL",35327702,Bahram,,Clifton,51.4549,-2.6198,Entire home/apt,101,2,9,2022-10-31,1.86,1,0,9,
679475194936544520,"Big, comfortable room with a view",93597903,Clare,,Brislington West,51.43559,-2.55811,Private room,41,2,15,2022-10-16,2.98,1,0,15,
679558383506174468,Large double room in Clifton Grade2-listed Cottage,454799904,Anthea,,Clifton Down,51.46984,-2.61735,Private room,130,2,0,,,2,361,0,
680171447192327226,Cosy 2-bedroom Bristol home with  garden,26017228,Jacqueline,,St George West,51.46135,-2.55435,Entire home/apt,120,2,4,2022-12-04,0.88,3,0,4,
681156861889741834,Eastgate Way 5 by Tŷ SA - Entire Apartment,330344434,Tŷ SA,,Eastville,51.47269,-2.54876,Entire home/apt,110,2,2,2022-11-03,0.59,2,365,2,
681212926322052580,Lovely one bed studio flat in Bristol,126800822,Dr. Nazrul,,Horfield,51.5006078,-2.5760911,Private room,45,1,1,2022-08-14,0.22,1,302,1,
681437273737028892,Quirky converted cinema duplex with sunset balcony,61037818,Jack,,Lawrence Hill,51.46053,-2.57701,Entire home/apt,136,28,0,,,1,339,0,
681731627291751032,Bristol city centre flat with large terrace,101834946,Tom,,Hotwells & Harbourside,51.450126971845066,-2.6070037116834324,Entire home/apt,143,2,3,2022-12-16,1.50,1,229,3,
681758613030107684,Light double bedroom with en-suite in townhouse.,122696129,Tamsin,,Redland,51.47395,-2.59474,Private room,70,1,11,2022-12-04,2.28,3,284,11,
681802298413405785,Cosy cottage with private bathroom near Bedminster,145380939,Lizzy,,Bedminster,51.43071,-2.62386,Private room,60,1,1,2022-08-12,0.22,2,84,1,
682421289362891912,Beautiful Bristol Apartment - Parking and Garden,152788806,Pass The Property,,Knowle,51.43694,-2.57042,Entire home/apt,192,2,8,2022-11-06,1.82,21,79,8,
682959808068954070,Bright Peaceful 2-Bedroom Home with free Parking,51857381,Jaimie,,Eastville,51.4733701,-2.5472949,Entire home/apt,124,2,1,2022-12-16,1,2,356,1,
683859334810426219,Your Apartment I Arabica House,434218847,Your,,Lawrence Hill,51.45464,-2.58067,Entire home/apt,120,1,11,2022-12-04,2.66,28,350,11,
683861184621079910,Your Apartment I Arabica House I Sleeps 6,434218847,Your,,Lawrence Hill,51.45661,-2.5801,Entire home/apt,155,1,13,2022-11-27,2.67,28,358,13,
683885542654814662,Your Apartment I Arabica House I Sleeps 6,434218847,Your,,Lawrence Hill,51.45642,-2.5798,Entire home/apt,155,1,10,2022-12-04,2.54,28,353,10,
683886668820150385,Your Apartment I Arabica House I Sleeps 8,434218847,Your,,Lawrence Hill,51.4567,-2.58019,Entire home/apt,239,1,6,2022-12-10,1.38,28,354,6,
683901043982887319,Cosy Southville apartment  - available for Xmas,469428066,Ed,,Southville,51.4433,-2.61601,Entire home/apt,61,1,2,2022-09-18,0.55,1,0,2,
684008427204470316,Cosy 1-2 bed garden flat in Totterdown,29652258,Sarah,,Windmill Hill,51.44122,-2.58172,Entire home/apt,45,2,4,2022-12-10,0.93,1,16,4,
684386882176823742,Stylish 2 Bed Home - Equidistant Bristol and Bath,198556357,Morwenna,,St George Central,51.4626085751338,-2.5133126601576805,Entire home/apt,108,2,5,2022-12-26,1.23,1,78,5,
684501981638992705,Clover Ground by Mia Living (4 bed house),392115476,Mia,,Southmead,51.49386,-2.60747,Entire home/apt,177,2,1,2022-12-04,1,7,162,1,
684731050385610578,Bright 1 Bed Flat in Central Bristol- DISCOUNTS ££,134627181,Hilary,,Central,51.46121,-2.59149,Entire home/apt,110,4,5,2022-12-11,1.15,2,358,5,
685584995374795702,"Large bedroom in arty eco home, eco village",473169011,Kathryn,,Ashley,51.47369,-2.5775,Private room,55,2,4,2022-09-16,0.98,1,330,4,
686051510399260068,Bright Spaceous Apartment in Perfect Location,76145012,Michael,,Cotham,51.4648405,-2.5944267,Entire home/apt,94,1,2,2022-09-16,0.57,1,0,2,
686242350907691666,Bristol Short stays Bedminster 3,425039657,Fraser,,Southville,51.4445825,-2.5926517,Entire home/apt,119,2,11,2022-12-24,2.66,7,326,11,
686252410396833935,Family friendly house overlooking beautiful park,2338630,Rosamond,,Redland,51.47399,-2.60682,Entire home/apt,170,28,0,,,1,129,0,
686739215579761506,Cosy attic room in victorian terrace,63838648,Georgie,,Windmill Hill,51.43804,-2.58861,Private room,61,1,19,2022-12-10,4.91,1,362,19,
686959703980650053,3 bedroom home and garden,42143209,Natalie,,Southmead,51.49533,-2.60251,Entire home/apt,99,2,11,2022-12-18,4.40,1,323,11,
688141511993428372,The Stylish Central Bristol Abode - Parking,152788806,Pass The Property,,Central,51.45913,-2.58569,Entire home/apt,274,2,5,2022-11-22,1.85,21,95,5,
688919111127717353,Pleasant private double bedroom in Bristol city,235301580,Kuran,,Hillfields,51.48099,-2.51976,Private room,70,2,5,2022-11-05,2.24,1,362,5,
689176727819037068,Cheerful Single Bedroom Bristol,444585282,Dr Meryem,,Frome Vale,51.48679,-2.52534,Private room,33,1,11,2022-12-18,2.54,6,350,11,
689473998506150976,Room available in house in Bedminster Down,29529064,Rebecca,,Bishopsworth,51.42456,-2.61487,Private room,47,1,27,2022-12-18,5.91,1,301,27,
689527814413645393,Health and Art in Comfort,596653,Martin,,Clifton Down,51.46517,-2.60686,Entire home/apt,145,1,11,2022-12-03,2.54,2,220,11,
689677309949586965,Alliance House - Hopewell,65192629,Hopewell,,Central,51.45276,-2.59696,Entire home/apt,113,1,0,,,141,0,0,
689714060169108156,Hereford House – Sleeps 8! BS2,236481623,Mairead,,Ashley,51.46919,-2.57287,Entire home/apt,167,2,19,2022-12-08,4.91,34,166,19,
689769144948300369,Bristol City Stays - Studio 10,410588887,Louise,,Central,51.45908,-2.58549,Entire home/apt,103,2,13,2022-12-18,3.28,10,362,13,
690261919513890425,Cheltenham Road One Bedroom Apartment,65192629,Hopewell,,Ashley,51.46935,-2.59327,Entire home/apt,81,1,2,2022-09-30,0.48,141,177,2,
690353990179019729,Lovely 2 bedroom apartment in Central Bristol,474298496,Jake,,Lawrence Hill,51.45304,-2.57744,Entire home/apt,183,2,0,,,1,293,0,
690640613948005480,"Comfy Top Floor Apartment, Southville, Bristol",246954088,Babatunde,,Southville,51.44518,-2.61095,Entire home/apt,111,4,2,2022-11-23,0.63,2,361,2,
690932050618996666,Private room in a shared house 3/569,275250241,Renan,,Southmead,51.50417,-2.58895,Private room,35,1,6,2022-11-05,1.41,10,362,6,
690945659671591695,Private room in a shared house 4/569,275250241,Renan,,Southmead,51.503412388422845,-2.5882861018180847,Private room,45,1,8,2022-12-07,2.07,10,286,8,
690948703552299937,Private room in a shared house 5/569,275250241,Renan,,Southmead,51.503335587248074,-2.588316611945629,Private room,40,1,2,2022-09-01,0.44,10,362,2,
691015112340841237,Lovely 1 bedroom luxurious flat in central Bristol,24792547,Misra,,Central,51.4495745518689,-2.5967833399772644,Entire home/apt,120,1,6,2022-09-25,1.46,1,0,6,
691126435248781992,Castle Park Apartment - Hopewell,65192629,Hopewell,,Central,51.45679,-2.59098,Entire home/apt,79,1,5,2022-11-19,1.23,141,303,5,
691911829392672371,Clifton Mews By MGroupSA,444282598,M-Group Serviced Accommodation,,Clifton,51.45694,-2.62233,Entire home/apt,182,2,2,2022-11-27,0.59,6,365,2,
691980116321864062,Bohemian flat in Bristol,68263944,Alison,,Avonmouth & Lawrence Weston,51.49107,-2.67728,Entire home/apt,77,2,11,2022-12-14,4.07,1,351,11,
692477378458936235,Malthouse in bohemian quarters of Bristol - SuperK,377527129,Gemma,,Ashley,51.47031,-2.58334,Private room,65,5,3,2022-12-24,1.45,2,20,3,
693329735714259778,"Central & Fabulous: 1 Bed Apartment, Bedminster",223996282,Holly,,Southville,51.44177,-2.59903,Entire home/apt,120,1,2,2022-12-04,1.13,1,154,2,
693449676287761108,Exquisite 4 bed town house with free parking,460490519,Duane,,Brislington West,51.44396,-2.55354,Entire home/apt,149,3,2,2022-09-16,0.55,1,355,2,
693489204791776114,Spacious flat in Clifton with stunning views,334774611,Jonathan,,Clifton,51.45182,-2.62352,Entire home/apt,80,14,0,,,1,0,0,
694556919355871310,Beautiful airy apartment on Portland square.,15844808,Ben,,Ashley,51.46146,-2.58567,Private room,72,1,5,2022-12-12,1.47,1,362,5,
695478289685066083,Cosy One Bedroom Retreat in Redland,252727264,Abid,,Redland,51.47177438354839,-2.5964906439185143,Entire home/apt,117,2,9,2022-11-27,2.20,1,89,9,
695679979144714478,Private room is a shared house 2/569,275250241,Renan,,Southmead,51.503369,-2.588324,Private room,35,1,3,2022-10-18,0.80,10,365,3,
695685671289043576,Beautifully renovated Mid century house in centre,415275955,Sandy,,Ashley,51.46728,-2.58854,Private room,69,7,0,,,6,352,0,
696070926216101827,Private double bedroom in east Bristol home,26017228,Jacqueline,,Easton,51.46017,-2.55582,Private room,50,1,2,2022-11-07,0.59,3,74,2,
696136998630395795,Alliance House Studio - Hopewell,65192629,Hopewell,,Central,51.45388,-2.59567,Entire home/apt,80,1,14,2022-12-21,4.04,141,60,14,
697493075871511388,Nice bedroom with a parking space in city centre,427895929,Shan,,Ashley,51.47042,-2.58407,Private room,59,1,3,2022-12-14,1.05,7,365,3,
697778525124414372,"A modern yet cozy apartment in Redcliffe, Bristol.",475933533,Stephen,,Central,51.4473261,-2.5860798,Private room,46,3,10,2022-10-15,2.80,1,145,10,
698297639228832135,"Stylish, light and spacious inner city pad",18104596,Simon,,Windmill Hill,51.44131,-2.57817,Entire home/apt,157,2,8,2022-12-18,3.58,1,358,8,
699264583299829809,Bristol Short Stays - Redland Free Parking!,425039657,Fraser,,Redland,51.477,-2.59825,Entire home/apt,113,2,4,2022-11-21,1.36,7,292,4,
699731616544185548,Waterfront 2 Bed Apartment with Large Roof Terrace,124578347,Jenna,,Hotwells & Harbourside,51.44831,-2.61439,Entire home/apt,89,2,12,2022-11-27,2.90,1,27,12,
699985890159768867,Peaceful & Zen Family Home In The Heart Of Easton!,15057531,Anand,,Easton,51.46772515261125,-2.5635675340890884,Entire home/apt,100,7,1,2022-11-01,0.52,1,0,1,
700571167284773682,"Sunny, double room with on-street parking",57939827,Charlie,,Brislington West,51.44087,-2.55481,Private room,29,2,2,2022-10-13,0.59,3,84,2,
700751381256320483,Large quiet double bedroom overlooking garden,132733438,Christine,,Southmead,51.503804,-2.5936585,Private room,33,1,4,2022-11-29,3.33,3,31,4,
700778578290039292,*Bristol* Private room-own bathroom & living room,175517419,Dan,,Bishopsworth,51.42152,-2.63126,Private room,60,1,2,2022-10-25,0.81,1,354,2,
701264662397202335,Blaisedell House by Cliftonvalley Apartments,16630323,Matt,,Henbury & Brentry,51.51111,-2.64044,Entire home/apt,200,2,2,2022-10-31,0.88,14,89,2,
701523822665510729,Stylish apartment in Bristol,25699358,Russell,,Southville,51.440891439949915,-2.6001491770148277,Entire home/apt,81,2,0,,,1,342,0,
701837896672606780,Central & Gorgeous House,34763945,Mary,,Windmill Hill,51.44226,-2.58209,Entire home/apt,176,2,2,2022-10-29,0.90,3,360,2,
702032156599224899,Ground floor 2 bed flat in the heart of Easton,476801709,Taz,,Easton,51.46499,-2.56234,Entire home/apt,95,1,11,2022-12-10,3.03,4,83,11,
702537987032163168,Lovely 2-bed top floor self-contained guest suite,8755965,Rebecca,,Redland,51.47149,-2.60474,Entire home/apt,100,2,0,,,2,6,0,
702719343225820927,"Spacious, bright, comfortable double, Central",54458332,Eliza,,Ashley,51.46817,-2.58384,Private room,120,1,0,,,2,330,0,
702724421667611896,First floor 2 bed flat in the heart of Easton,476801709,Taz,,Easton,51.46428,-2.56338,Entire home/apt,95,1,14,2022-12-04,3.82,4,84,14,
702736589886301605,No 8 Ground floor 2 bed flat in Easton,476801709,Taz,,Lawrence Hill,51.46256,-2.5651,Entire home/apt,95,1,11,2022-12-04,3.27,4,83,11,
702772800815714620,Private bedroom facing the Clifton Downs,33601734,Andrew,,Stoke Bishop,51.471471748494174,-2.6350665037048393,Private room,50,3,4,2022-10-17,1.03,1,87,4,
703320180089489694,Beautiful double bedded ensuite annex,345819393,Andrew,,St George Central,51.45652,-2.52043,Entire home/apt,71,2,1,2022-10-31,0.51,3,302,1,
704131708346879728,Great views in a lovely bright welcoming home,25066739,Fran,,Avonmouth & Lawrence Weston,51.49554,-2.65163,Private room,90,1,3,2022-09-30,0.87,4,365,3,
704142894060802761,Stunning room with balcony and views,25066739,Fran,,Avonmouth & Lawrence Weston,51.49481,-2.65101,Private room,136,1,3,2022-10-16,0.83,4,365,3,
704908080884232500,The Brassworks Loft- Great 1 Bed With Balcony!,65192629,Hopewell,,Lawrence Hill,51.45878,-2.5767,Entire home/apt,79,1,1,2022-10-30,0.50,141,25,1,
706218693303015200,Best location in Bristol! Stunning 2 bedroom house,80283743,Sammy,,Ashley,51.472,-2.5751,Entire home/apt,135,7,3,2022-10-29,1.11,1,250,3,
706235499494722808,Beautiful 1 bedroom home near Bristol city centre,36282448,Amanda,,Ashley,51.46671,-2.5883,Entire home/apt,95,3,5,2022-12-11,1.72,1,35,5,
706362385691195066,Private double room in east Bristol,26017228,Jacqueline,,Easton,51.45981,-2.55437,Private room,50,1,1,2022-09-18,0.29,3,81,1,
706447274501557829,Short Stay Bristol - Court House,90684209,Neil,,Horfield,51.49092,-2.58345,Entire home/apt,126,1,2,2022-10-17,0.74,16,278,2,
706450976705713013,Short Stay Bristol - Mina B Apartment,90684209,Neil,,Ashley,51.46838,-2.5757,Entire home/apt,106,1,0,,,16,346,0,
706454082521099592,Short Stay Bristol - Church Apartment,90684209,Neil,,St George West,51.45872,-2.55125,Entire home/apt,60,1,0,,,16,318,0,
707096556215455802,"Inviting ensuite room, Clifton Georgian townhouse.",68053221,Nina,,Clifton,51.451144,-2.6177281,Entire home/apt,95,1,27,2022-12-20,6.98,1,73,27,
707110648512296368,"Stylish, bright one bedroom flat in Clifton",9551092,Billy,,Clifton Down,51.46168,-2.61053,Entire home/apt,116,2,15,2022-12-19,4.21,1,123,15,
707662119349828473,"Bed and continental breakfast homestay, BS16",29334528,Annette,,Eastville,51.47718,-2.54253,Private room,28,1,19,2022-12-11,6.20,2,19,19,
707974116451745979,Single room in lovely welcoming home,25066739,Fran,,Avonmouth & Lawrence Weston,51.49597,-2.64976,Private room,51,1,2,2022-09-18,0.54,4,365,2,
708493825257512257,1 bedroom flat near Southmead Hospital,17317675,Zuzanna,,Southmead,51.50274,-2.60356,Entire home/apt,94,5,2,2022-11-20,0.63,2,90,2,
708575506689915884,Room available in a shared house 1/32,275250241,Renan,,Southmead,51.4961701,-2.6064018,Private room,35,1,6,2022-12-11,1.70,10,362,6,
708580830437153798,Room available in a shared house 2/32,275250241,Renan,,Southmead,51.4961701,-2.6064018,Private room,35,1,3,2022-10-30,1.02,10,353,3,
708584046125103671,Room available in a shared house 3/32,275250241,Renan,,Southmead,51.4961701,-2.6064018,Private room,35,1,4,2022-11-26,1.76,10,361,4,
708592097747709575,Bedroom available in a shared house 4/32,275250241,Renan,,Southmead,51.4961701,-2.6064018,Private room,35,1,8,2022-12-11,2.29,10,363,8,
708664660645557294,Fabulous 2 Bed Garden Flat with Private Parking,97827387,Rachel,,Cotham,51.46726,-2.59431,Entire home/apt,102,7,3,2022-11-19,1.29,1,310,3,
708668413063710846,Lovely family home close to centre with parking,9447591,Alia,,Knowle,51.43515,-2.58384,Entire home/apt,125,3,0,,,2,56,0,
709204695790307860,Harbourside Penthouse (shared) flat with parking,31063670,Caroline,,Clifton,51.4506,-2.61163,Private room,65,1,0,,,2,0,0,
709393196464379158,Double bedroom perfect for overnight stays,477998836,Michael,,Henbury & Brentry,51.50651,-2.61571,Private room,33,1,13,2022-11-29,3.51,1,350,13,
710133816528182042,Characterful and cosy 1 bed flat near Harbourside,29146290,Hannah,,Southville,51.4455947,-2.6006475,Entire home/apt,136,2,13,2022-12-04,3.86,1,241,13,
710500209530455679,Temple - 3 Bedroom-Sleeps 6 - Free Parking & Wi-Fi,331791083,Ed,,Windmill Hill,51.44129,-2.57571,Entire home/apt,194,3,2,2022-11-07,0.74,2,81,2,
710571239311989178,Temple Meads Station -Stylish 3 bed- Free Parking,331791083,Ed,,Windmill Hill,51.44099,-2.57505,Entire home/apt,183,3,1,2022-09-25,0.32,2,285,1,
711251218276241242,"Cosey Single Room, Cotham (close to centre)",8256363,Catrin,,Cotham,51.463451007942545,-2.593262940645218,Private room,33,3,6,2022-12-23,2.00,2,332,6,
711408307279925397,Stylish 2 Bed in Old Market,65192629,Hopewell,,Lawrence Hill,51.45606,-2.57828,Entire home/apt,104,1,12,2022-11-28,3.56,141,361,12,
711417395475792960,Large contemporary 2 bed flat with 100 inch TV,22828841,Mark,,Cotham,51.46739,-2.60615,Entire home/apt,200,2,7,2022-11-20,2.14,1,365,7,
711459252865893106,Cosy Oasis in the Heart of Clifton Village,478683167,Hayley,,Clifton,51.45618,-2.62211,Entire home/apt,94,1,18,2022-12-14,5.57,1,335,18,
712282518667027578,The Smart Central Gem of Bristol,152788806,Pass The Property,,Ashley,51.46259,-2.58976,Entire home/apt,182,2,0,,,21,81,0,
712320065848813949,lovely 1 bed apartment in great Clifton location,410430990,Adam,,Clifton Down,51.46964090842283,-2.613615168971335,Entire home/apt,121,3,3,2022-11-26,1.01,1,360,3,
712323687348401283,The Stylish Gem of Bristol,152788806,Pass The Property,,Central,51.46047,-2.59211,Entire home/apt,156,2,1,2022-10-23,0.45,21,87,1,
